word,freq
파티마,2
이강주,1
선재,4
남원,6
시청,18
공보,5
부친상,43
전북,68
장례식,13
화선,1
동양,2
일보,8
단장,41
충북,20
청주시,4
이종하,1
조흥,1
용진,3
은주,1
장인상,23
이현정,2
시부,17
이찬,1
고성,5
군수,13
진명,7
프랑스,89
리옹,1
정교수,1
연세대,12
세브란스병원,7
장복,1
호익,1
경기도,40
호택,1
호일,1
웅비,1
양평,1
효,6
부고,23
삼신,22
임도,13
혁,28
두혁,12
은혁,16
문답,6
서민,50
반드시,18
가산,8
물어,5
금도,5
산,90
시세,35
차익,28
노리,16
생애,13
최초,79
주가,40
상품,66
날로,3
개월,94
전입,13
한해,7
확약,1
동,47
세대,62
열람,2
파악,45
퇴거,1
사유,8
기한,13
페널티,1
배상금,3
부과,21
회수,5
발령,34
질병,20
치료,82
이주하,1
거나,11
사망,38
배우자,6
채무,5
예외,21
재원,22
와이파이,6
접속,3
장치,20
통신사,34
무료,34
개방,19
인증,26
광고,24
설치,65
백화점,23
마트,36
버스정류장,2
지하철역,5
관광지,33
공연장,14
서점,6
영풍문고,1
종각,1
종로,6
본점,6
장비,30
음료,5
테스트,21
납품,16
어답터,1
편의점,63
간다,27
연간,57
성장,106
국내외,14
유통,52
대접,9
이색,4
제품,70
업계,69
씨유,2
쌀,6
막걸리,5
아메리카노,1
혼합,3
신제품,6
카노,1
매장,74
전통주,2
국순당,1
단독,38
커피,11
유통업체,9
이용구,1
리테일,3
음용,1
식품,44
기호,4
맛,49
제조업체,9
러브콜,4
트렌드,14
가늠,6
볼,99
이기,42
제조,19
중간,29
빈번,4
대만,16
여행객,3
누가,22
크래커,1
제과,10
수궁,1
시리얼,2
켈로그,1
바,66
경쟁력,54
발굴,15
발품,2
세븐일레븐,14
카테고리,3
소싱팀,1
신설,42
해당,91
정민지,6
로또,9
지급,61
만료,5
임박,19
복권,6
사업자,33
나눔로또,1
추첨,11
당첨번호,2
기금,19
귀속,4
번호,10
광안,1
동의,24
보너스,1
금은,5
만도,5
교섭,8
분규,4
타결,8
자동차,129
부품,36
평택시,15
위치,67
본관,2
조인식,1
간추린,9
단신,5
손실,18
매출,66
컨테이너,9
물동량,4
급증,26
개선,89
현대,170
상선,17
적자,12
구조,71
해운,13
불황,5
늪,1
한진해운,13
법정관리,3
종로구,29
율곡로,1
본사,31
기자간담회,14
연결,43
전년,25
동기,32
길이,33
부문,44
미주,8
견인,1
선복량,4
적재,2
선사,21
원가,4
친환경,15
효율,37
선박,20
유창,1
근,12
중장,24
기적,22
최선,21
성수,5
기인,6
월별,2
흑자,9
전환,53
곽도영,8
작년,31
공모전,11
수상,17
후보,73
작,18
그리스,3
마르,7
티나,1
크라스,1
테브,1
디자인,32
화분,4
스탠드,6
장식,5
선반,2
결합,10
형태,43
등나무,1
바구니,1
모양,31
평형,2
추,7
도르래,1
눈높이,5
조절,22
매체,22
액세서리,4
개국,48
참신,2
개성,18
작품,98
라이프스타일,2
실용,10
색유리,1
알루미늄,5
나무,26
재질,1
활용,95
가전,5
박람회,12
부스,9
유로,18
투명,7
광케이블,2
밀착,4
마운트,1
공간,94
제약,36
표준화,1
시리즈,43
프레임,5
모델,81
김지현,14
케이,42
뱅크,41
연내,13
증자,8
카카오,25
유상증자,8
단행,21
실탄,2
이사회,37
주주,18
보통주,3
결의,127
자본금,5
넷마블,3
보증,12
개사,4
월경,2
증가,128
시기,66
입출금,1
계좌,20
돌파,20
서비스,130
편리,1
성과,57
소비자,31
상대방,10
톡,10
메신저,11
문자메시지,7
은행권,2
비대,4
백운규,4
회서,1
당부,17
냉담,1
최저임금,20
섬유,7
호텔,69
폐쇄,8
김준,2
경방,1
방직,2
협회장,11
조규옥,1
노희찬,1
삼일,5
백,81
일자리,117
노사,9
정신,40
시큰둥했,1
여러분,10
정세진,3
평창올림픽,13
컬링,26
대표팀,72
평창,178
겨울,109
올림픽,251
여자,103
국가대표팀,43
체육회,11
선수,257
훈련원,7
빙상,14
훈련,135
앞쪽,2
김경애,2
김선영,4
초희,1
김영미,3
경기장,14
상상,20
의성,6
홍진환,7
미소,17
스케줄,1
웃음,12
도착,24
느낌,38
곁,14
동료,29
매일,38
아침,24
다짐,9
산파,1
건립,16
전용경기장,1
한솥,2
남녀,35
믹스,8
더블,5
태극마크,5
석권,4
빙판,5
체스,2
팀원,2
호흡,15
학창,5
김민정,1
중고,27
교,10
근처,23
취미,16
연습,21
남자,66
수비,19
지붕,7
김민찬,1
동생,15
기복,2
기정,1
쌍둥이,4
자매,3
김창민,1
지면,9
상처,25
심리,48
덕분,29
극복,20
체력,19
짐볼,1
균형,10
잡기,15
신음,2
화기,1
애애,1
스톤,3
박수,9
격려,15
메달,39
획득,13
밖,36
도전,59
관람,17
강릉,56
관중,8
체온,31
빙질,1
변화,77
고심,18
반석,2
흐트러,1
리우데자네이루,12
야구장,3
양궁,1
강의,13
부탁,13
안방,15
이점,2
누릴,9
지도자,21
초빙,1
바닥,20
균열,3
보수,34
여름,114
이낙연,6
국무총리,13
총리,78
유림,1
전해,6
역사,93
의외,3
금메달,38
정윤철,8
대전,76
구장,10
통산,20
홈런,48
보문산,9
타자,44
마지막,85
타석,18
화답,6
전설,9
이승엽,24
화전,3
은퇴,35
투어,82
한화,81
레전드,5
프로야구,46
승,115
투수,38
송진우,4
소나무,7
분재,6
시즌,149
영광,15
선물,43
이글스,4
파크,41
해설위원,11
해발,4
거리,126
유일하,12
한용덕,1
이상군,1
정민철,2
구대성,2
선배,23
맞상대,1
웠,1
시드니,1
위전,2
완투,1
옆,27
회고,2
숫자,7
어린이,52
팬,44
일일이,13
공,80
사인,17
팔목,1
밴드,16
정근우,1
승엽,1
회초,2
보답,4
박상원,1
호쾌,1
외야,2
관중석,1
어쩌면,3
일지,26
기립,1
유재영,8
터키,12
육상,47
선수권,49
우승,106
판니커르크,6
초차,1
밀,7
굴리예프,7
런던,29
깜짝,19
주먹,4
불끈,1
호랑이,14
굴,2
탄생,13
스타디움,7
시선,33
온통,4
챔피언,7
웨,1
이드,5
남아공,7
노로바이러스,2
증세,48
출전,84
극적,7
아이작,1
마크,28
보츠와나,1
쏠렸,3
볼트,66
개막,33
우사인,9
자메이카,15
메달리스트,2
선두,35
막판,13
퍼트,16
밀리,3
주파,5
프린터,7
마이클,5
존슨,2
뒷심,1
비디오,5
판독,4
제림,1
리차,1
즈,4
트리니다드토바고,1
은메달,15
만족,15
소동,4
빗속,1
예선,25
진출,66
부진,24
여태껏,1
여정,6
아쉬움,8
임보미,10
무명,1
삼다수,9
마스터,11
라운드,26
박인비,37
난,45
조로,7
여름방학,6
보약,1
휴식,15
프로,51
골프,99
후반기,18
스코어,5
레이스,13
오라,9
장수연,2
롯데,103
언더파,19
코스,33
레코드,6
분도,5
오지현,4
버디,5
이승현,2
강자,2
행진,12
지난주,24
브리티시,11
여자오픈,10
고국,8
무대,70
타수,8
이븐파,1
머,15
목,30
스트,4
라이,1
킹,3
나은,10
가도,5
전지,18
주니어,12
아버지,76
귀선,1
그린,38
핀,7
까다롭,3
김종석,8
고척,7
넥센,25
문학,55
두산,50
프로축구,13
상주,18
인천,100
전남,51
광양,3
수원,49
골프장,34
농구,18
퍼시픽,3
챌,2
체육관,27
테니스,11
김천,5
영월,9
오픈,37
역도,5
서천,6
국제올림픽위원회,3
직,33
유승민,2
배구,3
필리핀,45
문틴루파,1
연맹,37
조별,3
리그,65
베트남전,3
승리,43
연승,12
위로,42
플레이오프,2
간판,11
김연경,9
세트,18
투입,45
여자배구,2
베트남,18
테니스대회,3
단식,3
옐레,1
펜코,3
라트비아,1
하나은행,10
코리아,65
윔블던,1
탈락,20
메이저,37
우승자,8
마리,50
샤라포바,1
만이,18
울산,86
핸드볼,2
컵,22
튀니지,2
과학자,32
마,31
스카,4
도시,85
히데,13
지음,39
김범수,2
동아시아,16
마셜,1
비키니,6
환초,2
수소,20
학문,7
사랑,86
인간,79
인류,7
노벨,5
물리학상,1
저자,49
스승,8
사카,1
쇼,24
치가,10
생전,6
관통,3
공습,7
소이탄,1
발화성,1
물질,30
죽,9
기억,45
과거,85
동원,40
숱,6
적,98
시한,7
살인,16
화학자,3
프리츠,1
하버,5
세계대전,6
암모니아,1
합성,1
발견,73
화학상,1
수상한,2
애국심,1
인물,51
연합군,3
맞선,4
독일군,2
독가스,3
제대로,73
독재자,11
히틀러,2
유대,2
수백만,6
유대인,5
학살,11
아이러니,3
동족,1
대량,9
원흉,1
이처럼,13
개발자,6
원자폭탄,4
맨해튼,6
프로젝트,24
파괴,22
타락,2
부제,3
페이지,5
심장,13
인류사,1
문장,24
걸,71
고수,10
향기,27
잔향,3
품격,2
포충,1
남혜선,1
퀘스트,1
짬짜면,1
짬뽕,1
짜장면,1
그냥,18
내내,25
잡,17
교과서,5
선언문,6
랄,5
이해,71
살짝,7
번잡,1
중원,2
행정학,7
지성,2
극찬,3
학자,10
탁,10
우산,7
혁명,11
바이블,1
금서,2
정치철학자,1
존,21
롤스,3
요소,17
정의,25
꼽는,2
간략,1
평등,5
도덕,12
권리,14
부여,29
통치,9
정당성,5
묵,4
직하,2
정치가,4
웨이보,1
단연,10
백미,2
약력,1
단박,2
치중,6
간혹,3
맹자,1
왈,3
공자,2
변치,2
그게,19
정양,8
도덕성,8
옷,20
위안,5
후웨,1
김승일,1
청나라,3
권력자,2
리훙장,2
주화,1
모리,3
아리,2
당신,30
복장,20
의문,23
나라,101
독립성,4
변혁,2
자긍심,1
옛것,2
태도,37
근대,23
서술,4
청대,1
두루마기,2
마고자,1
힙합,12
청바지,3
변천사,2
새삼,4
의복,3
집단,26
상징,25
중국인,12
느슨해졌음,1
장제스,1
쑹메이링,2
드레스,5
결혼식,6
전통,51
순백,2
항일전쟁,1
물자,3
간결,5
치파오,1
유행,16
개인,92
욕망,4
출하,11
수단,37
년사,2
재미,8
김민,8
그릇,6
로버트,3
헌터,2
에디,3
시옹,1
물랭,1
파도,10
바다,76
창조설,1
태양계,2
얼굴,40
태양,10
열렬,1
나머지,31
밀물,2
썰물,1
구애,1
흔적,16
발목,13
좇,5
작정,1
요조,4
가수,25
설계도,4
책꽂이,2
첫칸,2
독립,27
민주주의,28
개념,26
독립운동,15
김정인,1
광복,16
정국,6
가치관,5
유입,19
정립,3
암흑,5
약탈,3
착취,2
폭력,20
샤시,1
루르,1
젤리,2
판다,7
인도,15
식민,3
인도인,1
칼럼니스트,2
주체,14
아전,2
타파,2
식민지,5
조명,30
농단,21
한시준,1
권위자,1
건국절,1
소신,7
일목요연,2
건국,4
대한민국,49
임시정부,3
부정,43
사의,17
종횡무진,3
밥상,2
견문,2
록,21
윤덕노,1
공통분모,2
음식,54
복어,1
토란,1
주먹밥,1
친숙,4
재료,18
민담,1
인문학,5
상상력,6
맛보기,4
꿀벌,1
천둥,2
리쿠,2
현대문학,1
피아니스트,11
조성진,4
콩쿠르,19
하마마쓰,2
피아노,16
최연,7
연주,25
곡,23
음반,10
발매,1
동아일보,71
고뇌,3
음악가,10
짜릿,1
책장,4
가상,5
요,35
입체,16
순식간,5
밤,75
피크닉,1
흑,28
다,13
환상,12
유지니아,1
판타지,14
호러,6
미스터리,5
공상,5
비롯,107
십분,2
발휘,13
양봉가,1
분방,1
매혹,2
케,12
천재,2
소녀,6
어머니,27
연주회장,1
에이,7
덴,6
아야,3
탄탄,11
외모,5
줄리아드,1
음악원,4
마사,6
루,27
카를로스,1
레비,1
나톨,1
악기,7
다카시마,1
아카시,1
사연,6
빗방울,1
숲속,2
싱,2
광활,2
우주,52
버전,7
신의,4
물방울,3
음미,5
제자,4
폰,5
호프,2
감기,3
소년,18
미세,4
절대,24
음감,1
열,33
여섯,7
살의,2
본선,10
데리,2
깨,7
실현,15
천진난만,1
진의,6
마사루,2
파장,8
더듬어,1
교감,20
치밀,3
묘사,15
하마마쓰시,1
앳된,2
여덟,1
조한선,1
라흐마니노프,1
단정,1
정통,9
대목,16
최상,8
한정,6
조율,13
배려,11
매니저,5
땀방울,2
자의,23
환호,7
탄식,2
당락,1
순간,49
냉혹,2
원초,1
흥미,14
자극,25
단면,2
쇼팽,1
리스트,26
베토벤,3
브람스,1
거장,4
활자,2
간절,6
나오키상,1
수상작,2
손효림,6
손끝,3
진동,10
감동,12
감각,27
미래,124
최신,9
인지과학,1
몸,95
뇌,22
인식,50
카라,2
플라토,1
출판,15
저널리스트,3
요리사,3
재생,13
조향사,1
신세계,18
테일,3
칵테일,7
김성욱,1
이담,1
북스,3
베이스,5
기법,9
도구,10
레시피,3
삽화,2
실었,8
굿바이,6
공황장애,3
두려움,26
행복,20
주연,5
시그마,1
정신과,3
인지,22
바탕,33
긍정,24
관점,11
천문학,3
이광식,1
더숲,1
빅뱅,4
이론,16
팽창,2
소멸,8
행성,8
민,37
평이,1
엮었,2
글쓰기,6
아포리즘,1
위너,1
엮음,1
마르케스,1
베케트,1
디킨스,1
장르,25
표절,2
담론,3
진실,20
파레,2
시아,2
미셸,2
푸코,1
동녘,1
캘리포니아대,2
그르노블,1
강연,22
원고,5
그리스어,1
너,21
운명,15
니체,2
카잔차키스,1
모옴,1
쿤데라,1
성찰,6
이현우,1
산책,10
프리드리히,1
예술가,8
철학,11
답사,5
자각,2
생물,13
엉덩이,4
앞면,1
리뷰,5
나고야대,1
말미,7
페이스북,31
훑어,1
반물질,1
대칭성,1
공로,4
노벨물리학상,1
이듬해,10
부채,16
포기,46
평화헌법,1
결성,8
거듭,24
아베,81
신조,14
안하무인,1
수작,1
역설,6
구성원,1
일원,9
오용,2
양식,11
연구자,8
자책,3
과학계,8
되새,2
겨,3
뜬금,1
중계,8
케이블,5
아나운서,7
봉책,1
정체,15
아오키,6
이민,22
율리시즈,1
가해자,3
카,29
하타,2
편집국,2
홍상현,1
책방,3
세균전,1
잔혹,2
생체,1
관동군,1
부대,30
보일러,1
잔해,1
하얼빈,1
오늘날,10
화의,3
일제,15
실상,3
동해,21
우파,5
추적,8
오욕,2
기개,1
신궁,1
신관,1
다나카,1
야스,1
히로,3
종교,23
생장,1
재계,3
학계,8
국민회,1
지부,3
풀,21
뿌리,20
천황,1
숭배,1
애국,3
수정,19
신사,3
정계,7
영향력,13
내각,10
교도통신,3
프리랜서,3
전후,27
사멸,1
악성,2
바이러스,15
특집,3
청일전쟁,1
난징대학살,1
만행,2
일본군,10
위안부,25
군국,3
전쟁범죄,1
우익,3
외면,12
고든,1
병사,9
벤다,1
토민,2
총살,1
각하,2
돼지,56
놈,6
주저,4
중일전쟁,2
종군,1
민간인,20
포로,9
살해,7
고바야시,1
취사,2
병,91
중국군,3
장도,4
애초,7
보탬,3
일본공산당,1
창간,3
기념일,10
조선민족,1
해방,2
투쟁,15
논설,32
면,53
제국주의,2
싱가포르,7
말레이반도,1
항일,6
소한,1
후난성,1
창자,1
오키나와,4
생존자,4
증언,25
생생,15
전해진,1
망언,1
진심,11
반성,10
경계,15
양심,10
일본인,14
다시금,3
조종,6
양심선언,2
피터,4
앨리스,12
곽,5
한영,1
창비,2
어른,15
호기심,4
차라리,4
화로,6
불씨,4
요정,2
가루,5
하늘,20
단어,43
침대,1
모서리,2
점프,11
짓,2
톰,5
여의,2
모험,21
보물섬,1
닐스,1
골몰,1
동화,13
무렵,13
골목,6
쭈쭈바,2
누구,42
리,90
말년,1
루이스,12
캐럴,2
수기,5
원본,7
기업가,2
만찬,12
사범대,6
캐나다,29
밴쿠버,5
헌책방,1
키다리,2
아저씨,8
초판,1
중쇄본,1
판본,2
재활용품,2
이베이,1
고서,2
사이트,19
엮,7
트위들디,1
오랜만,6
붕,2
하녀,2
부림,1
도피,7
이데아,1
빚어,4
아씨,1
변태성욕,1
지탄,3
인종,4
계급,9
편견,6
얽힌,2
동화책,1
수박,30
유리,10
그림,54
꽃,21
날씨,21
조각,23
농부,32
쟁기질,1
밭,18
살구꽃,1
필,14
구덩이,1
솎아내,1
고단,2
흙,16
떡잎,1
고개,18
밀면,4
마음가짐,2
분업,1
화폐,4
때론,1
종종,8
선희,8
우체부,10
정성,10
우뚝,6
등대,9
너무,70
기욤,1
페로,6
이세진,2
라임,1
집배원,1
세기,34
그대로,39
과로,3
교통사고,14
편지,27
소포,1
획기,7
진행형,2
캐나다인,6
일러스트레이터,1
자기,56
한나절,1
수난,1
수신인,1
깨알,1
맺힌,1
앤,28
후드,2
가비,1
초록,5
불빛,3
작고,6
득,3
닉,13
상관,4
랴,1
멀리,14
희망,56
남자친구,2
여학생,4
가슴앓이,2
루크,1
개츠비,1
중년,6
클럽,29
이혼,3
섬세,8
인생,25
밑줄,2
정유재란,8
화,16
감당,13
육전,2
황석산,23
능선,4
둘레,3
무기고,2
식량,12
창고,8
함양군,3
함양,6
가슴,23
려옴,1
산성,13
만난,56
바위,10
남,71
문지,1
널,7
암석,1
함락,9
성안,7
부녀자,3
왜적,9
칼날,5
치마폭,1
척,31
순절,5
다운,15
여인,10
줄줄이,4
벼랑,20
어찌,5
비극,8
세월,6
피맺힌,1
혈흔,3
족,7
쯤,2
가파른,5
비장,2
내몬,1
왜군,54
가토,10
기요,2
도요토미,2
요시,18
정력,1
마구,3
사냥,5
조선인,13
잔인,1
자로,9
악명,2
사명대사,1
대담,3
제일,13
보배,1
그대,7
원성,1
칠천량,18
해전,8
우군,5
선봉,3
육지,10
공략,13
총대,1
고바야,1
히데아키,5
좌군,3
정벌,1
진주,9
구례,1
수군,32
합세,1
남원성,1
전주성,2
밀양,15
합천,3
경유,12
거창,10
주력,18
의병장,1
곽재우,1
화왕산성,1
창녕,2
전라도,3
길목,1
백성,12
순왜,2
겹겹이,2
성은,7
살기,8
안팎,35
임진왜란,6
모처럼,6
풍년,1
곡식,1
빼곡,3
군량,2
탈취,7
철포,2
주위,10
산봉우리,1
화포,4
대도,4
명과,16
수천,21
닥치,2
심리전,7
통사,1
통역관,1
조선말,1
개산,5
부친,5
보아,4
일찌,10
감치,10
수중,3
난중잡록,2
부사,14
백사림,12
참수,5
성밖,1
무장,22
동문,2
북문,2
사가,21
그날,15
야간,12
필사,1
활,14
대항,8
낫,2
죽창,1
냇가,2
돌,24
성벽,23
기어,5
성내,3
계곡,13
행주치마,1
운반,4
크기,37
몽돌들,1
난석,1
정예,3
병력,6
막강,8
부족,53
놀란,6
필동,2
인솔,1
몰래,8
투항,1
성문,1
밧줄,1
변복,1
부의,4
꼬임,2
총지휘관,1
금석,1
처럼,11
기미,4
모조리,3
함몰,3
통분,1
선조,17
실록,11
노블레스,2
오블리주,2
전투,28
이튿날,8
남문,1
수성,8
곽준,12
현감,2
성내로,1
침입,11
도륙,1
사위,5
울면,1
피신,8
청,17
계책,1
호상,1
태연,4
걸터,2
곽이상,1
곽이후,1
시신,8
부둥켜안,1
꾸짖으,1
가까스로,4
남편,52
매,29
벼슬,1
조종도,4
위태,2
평상시,1
벗,5
배반,1
하물며,1
자고,6
더구나,4
적병,1
곧장,7
대소,1
헌행,1
장순,1
허원,1
부인과,6
절명,2
징비록,2
좌수,1
구차,4
하리,10
너희,5
후일,2
도모,6
자결,3
전사,8
희사,1
가노,1
한형,1
군병,2
일로,14
아내,27
적의,5
핑계,1
오해,12
시비,12
강건,2
선비,4
숭고,2
점령,4
참혹,4
양민,1
곡물,2
적장,2
작성,34
조선군,8
꾸짖,1
오인,2
골짜기,1
